id,name,gender,year,place,url,image
14489,"Siskind, Aaron",Male,1903,"New York, United States",http://www.tate.org.uk/art/artists/aaron-siskind-14489,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2077,"Turner, Winifred",Female,1903,"London, United Kingdom",http://www.tate.org.uk/art/artists/winifred-turner-2077,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1653,"Monnington, Sir Thomas",Male,1902,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-thomas-monnington-1653,http://www.tate.org.uk/art/images/work/N/N05/N05036_7.jpg
1455,"Lam, Wifredo",Male,1902,"Sagua la Grande, Cuba",http://www.tate.org.uk/art/artists/wifredo-lam-1455,http://www.tate.org.uk/art/images/work/N/N06/N06073_7.jpg
1323,"Hughes-Stanton, Blair",Male,1902,"London, United Kingdom",http://www.tate.org.uk/art/artists/blair-hughes-stanton-1323,http://www.tate.org.uk/art/images/work/P/P03/P03102_7.jpg
1587,"Marx, Enid",Female,1902,"London, United Kingdom",http://www.tate.org.uk/art/artists/enid-marx-1587,http://www.tate.org.uk/art/images/work/P/P06/P06358_7.jpg
691,"Banting, John",Male,1902,"Chelsea, United Kingdom",http://www.tate.org.uk/art/artists/john-banting-691,http://www.tate.org.uk/art/images/work/P/P07/P07003_7.jpg
1523,"Lohse, Richard Paul",Male,1902,"Zürich, Schweiz",http://www.tate.org.uk/art/artists/richard-paul-lohse-1523,http://www.tate.org.uk/art/images/work/P/P07/P07666_7.jpg
1173,"Ginesi, Edna",Female,1902,"Leeds, United Kingdom",http://www.tate.org.uk/art/artists/edna-ginesi-1173,http://www.tate.org.uk/art/images/work/T/T00/T00688_7.jpg
2002,"Stokes, Adrian",Male,1902,"London, United Kingdom",http://www.tate.org.uk/art/artists/adrian-stokes-2002,http://www.tate.org.uk/art/images/work/T/T06/T06512_7.jpg
1233,"Guthrie, Robin",Male,1902,"Chichester, United Kingdom",http://www.tate.org.uk/art/artists/robin-guthrie-1233,http://www.tate.org.uk/art/images/work/T/T06/T06770_7.jpg
2342,"Halliday, Edward",Male,1902,"Liverpool, United Kingdom",http://www.tate.org.uk/art/artists/edward-halliday-2342,http://www.tate.org.uk/art/images/work/T/T06/T06872_7.jpg
2671,"Brill, Reginald",Male,1902,"London, United Kingdom",http://www.tate.org.uk/art/artists/reginald-brill-2671,http://www.tate.org.uk/art/images/work/T/T07/T07440_7.jpg
1839,"Richier, Germaine",Female,1902,"Bouches-du-Rhône, France",http://www.tate.org.uk/art/artists/germaine-richier-1839,http://www.tate.org.uk/art/images/work/T/T07/T07616_7.jpg
2632,"Oppenheimer, J.",Male,1902,,http://www.tate.org.uk/art/artists/j-oppenheimer-2632,http://www.tate.org.uk/art/images/work/T/T11/T11014_7.jpg
736,"Bellmer, Hans",Male,1902,"Katowice, Polska",http://www.tate.org.uk/art/artists/hans-bellmer-736,http://www.tate.org.uk/art/images/work/T/T11/T11781_7.jpg
11411,"Nay, Ernst",Male,1902,"Berlin, Deutschland",http://www.tate.org.uk/art/artists/ernst-wilhelm-nay-11411,http://www.tate.org.uk/art/images/work/T/T12/T12549_7.jpg
16340,"Consemüller, Erich",Male,1902,Deutschland,http://www.tate.org.uk/art/artists/erich-consemuller-16340,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1058,"Emilian, Céline",Female,1902,"Paris, France",http://www.tate.org.uk/art/artists/celine-emilian-1058,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1230,"Gurschner, Herbert",Male,1901,"Innsbruck, Österreich",http://www.tate.org.uk/art/artists/herbert-gurschner-1230,http://www.tate.org.uk/art/images/work/N/N04/N04593_7.jpg
2054,"Tomlin, Stephen",Male,1901,"London, United Kingdom",http://www.tate.org.uk/art/artists/stephen-tomlin-2054,http://www.tate.org.uk/art/images/work/N/N04/N04616_7.jpg
1458,"Lambert, Maurice",Male,1901,"Paris, France",http://www.tate.org.uk/art/artists/maurice-lambert-1458,http://www.tate.org.uk/art/images/work/N/N04/N04967_7.jpg
1547,"Mackinnon, Sine",Male,1901,"Newcastle, United Kingdom",http://www.tate.org.uk/art/artists/sine-mackinnon-1547,http://www.tate.org.uk/art/images/work/N/N05/N05135_7.jpg
1116,"Freedman, Barnett",Male,1901,"London, United Kingdom",http://www.tate.org.uk/art/artists/barnett-freedman-1116,http://www.tate.org.uk/art/images/work/N/N05/N05610_7.jpg
1159,"Giacometti, Alberto",Male,1901,"Borgonovo Val Tidone, Italia",http://www.tate.org.uk/art/artists/alberto-giacometti-1159,http://www.tate.org.uk/art/images/work/N/N05/N05939_7.jpg
1581,"Marini, Marino",Male,1901,"Pistoia, Italia",http://www.tate.org.uk/art/artists/marino-marini-1581,http://www.tate.org.uk/art/images/work/N/N06/N06009_7.jpg
1949,"Skeaping, John",Male,1901,"Greater London, United Kingdom",http://www.tate.org.uk/art/artists/john-skeaping-1949,http://www.tate.org.uk/art/images/work/N/N06/N06129_7.jpg
1827,"Rennell, Lady Mary",Female,1901,,http://www.tate.org.uk/art/artists/lady-mary-rennell-1827,http://www.tate.org.uk/art/images/work/P/P06/P06679_7.jpg
1277,"Hermes, Gertrude",Female,1901,"Bromley, United Kingdom",http://www.tate.org.uk/art/artists/gertrude-hermes-1277,http://www.tate.org.uk/art/images/work/P/P77/P77066_7.jpg
14941,"Mantz, Werner",Male,1901,"Köln, Deutschland",http://www.tate.org.uk/art/artists/werner-mantz-14941,http://www.tate.org.uk/art/images/work/P/P79/P79943_7.jpg
1514,"Lindner, Richard",Male,1901,"Hamburg, Deutschland",http://www.tate.org.uk/art/artists/richard-lindner-1514,http://www.tate.org.uk/art/images/work/T/T00/T00877_7.jpg
1257,"Hayter, Stanley William",Male,1901,"London, United Kingdom",http://www.tate.org.uk/art/artists/stanley-william-hayter-1257,http://www.tate.org.uk/art/images/work/T/T03/T03408_7.jpg
1035,"Dubuffet, Jean",Male,1901,"Le Havre, France",http://www.tate.org.uk/art/artists/jean-dubuffet-1035,http://www.tate.org.uk/art/images/work/T/T03/T03679_7.jpg
1619,"Meidner, Else",Female,1901,"Berlin, Deutschland",http://www.tate.org.uk/art/artists/else-meidner-1619,http://www.tate.org.uk/art/images/work/T/T03/T03694_7.jpg
2167,"Wood, Christopher",Male,1901,"Knowsley, United Kingdom",http://www.tate.org.uk/art/artists/christopher-wood-2167,http://www.tate.org.uk/art/images/work/T/T12/T12038_7.jpg
8803,"Cardew, Michel",Male,1901,"Wimbledon, United Kingdom",http://www.tate.org.uk/art/artists/michael-cardew-8803,http://www.tate.org.uk/art/images/work/T/T12/T12115_7.jpg
8804,"Braden, Norah",Female,1901,"Margate, United Kingdom",http://www.tate.org.uk/art/artists/norah-braden-8804,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1261,"Hegedusic, Krsto",Male,1901,"Petrinja, Hrvatska",http://www.tate.org.uk/art/artists/krsto-hegedusic-1261,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1908,"Schorr, Raoh",Male,1901,,http://www.tate.org.uk/art/artists/raoh-schorr-1908,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1459,"Lambourn, George",Male,1900,"London, United Kingdom",http://www.tate.org.uk/art/artists/george-lambourn-1459,http://www.tate.org.uk/art/images/work/N/N04/N04974_7.jpg
1415,"Kirk, Eve",Female,1900,"London, United Kingdom",http://www.tate.org.uk/art/artists/eve-kirk-1415,http://www.tate.org.uk/art/images/work/N/N05/N05041_7.jpg
2074,"Tunnard, John",Male,1900,"Sandy, United Kingdom",http://www.tate.org.uk/art/artists/john-tunnard-2074,http://www.tate.org.uk/art/images/work/N/N05/N05624_7.jpg
711,"Bayer, Herbert",Male,1900,"Haag am Hausruck, Österreich",http://www.tate.org.uk/art/artists/herbert-bayer-711,http://www.tate.org.uk/art/images/work/P/P04/P04034_7.jpg
659,"Ardizzone, Edward",Male,1900,"Hai Phìng, Viet Nam",http://www.tate.org.uk/art/artists/edward-ardizzone-659,http://www.tate.org.uk/art/images/work/P/P06/P06010_7.jpg
17198,"Wendt, Lionel",Male,1900,"Colombo, Sri Lanka",http://www.tate.org.uk/art/artists/lionel-wendt-17198,http://www.tate.org.uk/art/images/work/P/P80/P80196_7.jpg
1784,"Poliakoff, Serge",Male,1900,"Moskva, Rossiya",http://www.tate.org.uk/art/artists/serge-poliakoff-1784,http://www.tate.org.uk/art/images/work/T/T00/T00404_7.jpg
768,"Bliss, Douglas Percy",Male,1900,"Karachi, Pakistan",http://www.tate.org.uk/art/artists/douglas-percy-bliss-768,http://www.tate.org.uk/art/images/work/T/T03/T03203_7.jpg
1755,"Penrose, Sir Roland",Male,1900,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-roland-penrose-1755,http://www.tate.org.uk/art/images/work/T/T03/T03400_7.jpg
871,"Cast, Jesse Dale",Male,1900,,http://www.tate.org.uk/art/artists/jesse-dale-cast-871,http://www.tate.org.uk/art/images/work/T/T04/T04878_7.jpg
1795,"Potter, Mary",Female,1900,"Beckenham, United Kingdom",http://www.tate.org.uk/art/artists/mary-potter-1795,http://www.tate.org.uk/art/images/work/T/T05/T05464_7.jpg
2298,"Moody, Ronald",Male,1900,"Kingston, Jamaica",http://www.tate.org.uk/art/artists/ronald-moody-2298,http://www.tate.org.uk/art/images/work/T/T06/T06591_7.jpg
2023,"Tanguy, Yves",Male,1900,"Paris, France",http://www.tate.org.uk/art/artists/yves-tanguy-2023,http://www.tate.org.uk/art/images/work/T/T07/T07080_7.jpg
3047,"Neel, Alice",Female,1900,"Montgomery, United States",http://www.tate.org.uk/art/artists/alice-neel-3047,http://www.tate.org.uk/art/images/work/T/T11/T11922_7.jpg
1420,"Klinghoffer, Clara",Female,1900,Österreich,http://www.tate.org.uk/art/artists/clara-klinghoffer-1420,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2030,"Teshigahara, Sofu",Male,1900,"Tokyo, Nihon",http://www.tate.org.uk/art/artists/sofu-teshigahara-2030,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
6729,"Tworkov, Jack",Male,1900,"Lublin, Polska",http://www.tate.org.uk/art/artists/jack-tworkov-6729,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2086,"Ulreich, Edward Buk",Male,1900,"Koszeg, Magyarország",http://www.tate.org.uk/art/artists/edward-buk-ulreich-2086,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1099,"Fitton, James",Male,1899,"Oldham, United Kingdom",http://www.tate.org.uk/art/artists/james-fitton-1099,http://www.tate.org.uk/art/images/work/N/N06/N06219_7.jpg
10610,"Štyrský, Jindrich",Male,1899,,http://www.tate.org.uk/art/artists/jindrich-styrsky-10610,http://www.tate.org.uk/art/images/work/P/P79/P79316_7.jpg
744,"Berman, Eugène",Male,1899,"Sankt-Peterburg, Rossiya",http://www.tate.org.uk/art/artists/eugene-berman-744,http://www.tate.org.uk/art/images/work/T/T00/T00334_7.jpg
1696,"Nevelson, Louise",Female,1899,"Kiyev, Ukrayina",http://www.tate.org.uk/art/artists/louise-nevelson-1696,http://www.tate.org.uk/art/images/work/T/T00/T00514_7.jpg
1628,"Michaux, Henri",Male,1899,"Namur, België",http://www.tate.org.uk/art/artists/henri-michaux-1628,http://www.tate.org.uk/art/images/work/T/T00/T00577_7.jpg
1102,"Fontana, Lucio",Male,1899,"Rosario, Argentina",http://www.tate.org.uk/art/artists/lucio-fontana-1102,http://www.tate.org.uk/art/images/work/T/T00/T00694_7.jpg
2111,"Vordemberge-Gildewart, Friedrich",Male,1899,"Osnabrück, Deutschland",http://www.tate.org.uk/art/artists/friedrich-vordemberge-gildewart-2111,http://www.tate.org.uk/art/images/work/T/T01/T01474_7.jpg
836,"Burn, Rodney J.",Male,1899,"London, United Kingdom",http://www.tate.org.uk/art/artists/rodney-j-burn-836,http://www.tate.org.uk/art/images/work/T/T03/T03214_7.jpg
633,"Agar, Eileen",Female,1899,"Ayacucho, Argentina",http://www.tate.org.uk/art/artists/eileen-agar-633,http://www.tate.org.uk/art/images/work/T/T03/T03809_7.jpg
2211,"Peri, Peter",Male,1899,"Budapest, Magyarország",http://www.tate.org.uk/art/artists/peter-peri-2211,http://www.tate.org.uk/art/images/work/T/T05/T05036_7.jpg
1425,"Knights, Winifred",Female,1899,"London, United Kingdom",http://www.tate.org.uk/art/artists/winifred-knights-1425,http://www.tate.org.uk/art/images/work/T/T05/T05532_7.jpg
2254,"Pirandello, Fausto",Male,1899,"Roma, Italia",http://www.tate.org.uk/art/artists/fausto-pirandello-2254,http://www.tate.org.uk/art/images/work/T/T05/T05707_7.jpg
3067,"Albers, Anni",Female,1899,"Berlin, Deutschland",http://www.tate.org.uk/art/artists/anni-albers-3067,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
11259,Brassai,Male,1899,"Brasov, România",http://www.tate.org.uk/art/artists/brassai-11259,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
892,"Charlton, George",Male,1899,"London, United Kingdom",http://www.tate.org.uk/art/artists/george-charlton-892,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
940,"Cooper, Gerald",Male,1899,,http://www.tate.org.uk/art/artists/gerald-cooper-940,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1155,"Gerrard, A.H.",Male,1899,"Hartford, United Kingdom",http://www.tate.org.uk/art/artists/ah-gerrard-1155,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
14424,"Komura, Kiyohiko",,1899,,http://www.tate.org.uk/art/artists/kiyohiko-komura-14424,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2021,"Tamayo, Rufino",Male,1899,"Oaxaca, México",http://www.tate.org.uk/art/artists/rufino-tamayo-2021,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
848,"Calder, Alexander",Male,1898,"Philadelphia, United States",http://www.tate.org.uk/art/artists/alexander-calder-848,http://www.tate.org.uk/art/images/work/L/L01/L01686_7.jpg
1834,"Rhoades, Geoffrey",Male,1898,"London, United Kingdom",http://www.tate.org.uk/art/artists/geoffrey-rhoades-1834,http://www.tate.org.uk/art/images/work/N/N05/N05214_7.jpg
1659,"Moore OM, Henry",Male,1898,"Castleford, United Kingdom",http://www.tate.org.uk/art/artists/henry-moore-om-ch-1659,http://www.tate.org.uk/art/images/work/N/N05/N05387_7.jpg
1643,"Mintchine, Abraham",Male,1898,"Kiyev, Ukrayina",http://www.tate.org.uk/art/artists/abraham-mintchine-1643,http://www.tate.org.uk/art/images/work/N/N06/N06207_7.jpg
2029,"Tchelitchew, Pavel",Male,1898,"Kaluga, Rossiya",http://www.tate.org.uk/art/artists/pavel-tchelitchew-2029,http://www.tate.org.uk/art/images/work/N/N06/N06236_7.jpg
1330,"Hutton, Clarke",Male,1898,"London, United Kingdom",http://www.tate.org.uk/art/artists/clarke-hutton-1330,http://www.tate.org.uk/art/images/work/P/P01/P01707_7.jpg
1538,"Maccari, Mino",Male,1898,"Siena, Italia",http://www.tate.org.uk/art/artists/mino-maccari-1538,http://www.tate.org.uk/art/images/work/P/P08/P08034_7.jpg
14400,"Yamawaki, Iwao",Male,1898,"Nagasaki, Nihon",http://www.tate.org.uk/art/artists/iwao-yamawaki-14400,http://www.tate.org.uk/art/images/work/P/P79/P79899_7.jpg
1930,"Shahn, Ben",Male,1898,Lietuva,http://www.tate.org.uk/art/artists/ben-shahn-1930,http://www.tate.org.uk/art/images/work/T/T00/T00314_7.jpg
1553,"Magritte, René",Male,1898,"Lessines, België",http://www.tate.org.uk/art/artists/rene-magritte-1553,http://www.tate.org.uk/art/images/work/T/T00/T00680_7.jpg
1171,"Gillies, Sir William",Male,1898,"Haddington, United Kingdom",http://www.tate.org.uk/art/artists/sir-william-gillies-1171,http://www.tate.org.uk/art/images/work/T/T01/T01126_7.jpg
1306,"Holt, Lilian",Female,1898,"London, United Kingdom",http://www.tate.org.uk/art/artists/lilian-holt-1306,http://www.tate.org.uk/art/images/work/T/T03/T03088_7.jpg
675,"Auerbach, Arnold",Male,1898,"Liverpool, United Kingdom",http://www.tate.org.uk/art/artists/arnold-auerbach-675,http://www.tate.org.uk/art/images/work/T/T04/T04111_7.jpg
1796,"Potworowski, Peter",Male,1898,"Warszawa, Polska",http://www.tate.org.uk/art/artists/peter-potworowski-1796,http://www.tate.org.uk/art/images/work/T/T04/T04125_7.jpg
1086,"Feibusch, Hans",Male,1898,"Frankfurt an der Oder, Deutschland",http://www.tate.org.uk/art/artists/hans-feibusch-1086,http://www.tate.org.uk/art/images/work/T/T07/T07193_7.jpg
1081,"Fautrier, Jean",Male,1898,"Paris, France",http://www.tate.org.uk/art/artists/jean-fautrier-1081,http://www.tate.org.uk/art/images/work/T/T07/T07300_7.jpg
2756,"Abbott, Berenice",Female,1898,"Springfield, United States",http://www.tate.org.uk/art/artists/berenice-abbott-2756,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2787,"McLaughlin, John",Male,1898,"Sharon, United States",http://www.tate.org.uk/art/artists/john-mclaughlin-2787,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1442,"Krsinic, Frano",Male,1897,"Korcula, Otok, Hrvatska",http://www.tate.org.uk/art/artists/frano-krsinic-1442,http://www.tate.org.uk/art/images/work/N/N04/N04537_7.jpg
1310,"Horton, Percy",Male,1897,"Brighton, United Kingdom",http://www.tate.org.uk/art/artists/percy-horton-1310,http://www.tate.org.uk/art/images/work/N/N05/N05133_7.jpg
2709,"Renger-Patzsch, Albert",Male,1897,"Würzburg, Deutschland",http://www.tate.org.uk/art/artists/albert-renger-patzsch-2709,http://www.tate.org.uk/art/images/work/P/P79/P79953_7.jpg
994,"Delvaux, Paul",Male,1897,België,http://www.tate.org.uk/art/artists/paul-delvaux-994,http://www.tate.org.uk/art/images/work/T/T00/T00134_7.jpg
2160,"Wolfe, Edward",Male,1897,"Johannesburg, South Africa",http://www.tate.org.uk/art/artists/edward-wolfe-2160,http://www.tate.org.uk/art/images/work/T/T03/T03228_7.jpg
1367,"Johnstone, William",Male,1897,"Scottish Borders, United Kingdom",http://www.tate.org.uk/art/artists/william-johnstone-1367,http://www.tate.org.uk/art/images/work/T/T03/T03292_7.jpg
637,"Albright, Ivan",Male,1897,"Chicago, United States",http://www.tate.org.uk/art/artists/ivan-albright-637,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1051,"Ehrlich, Georg",Male,1897,"Wien, Österreich",http://www.tate.org.uk/art/artists/georg-ehrlich-1051,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1185,"Goldschmidt, Hilde",Female,1897,"Leipzig, Deutschland",http://www.tate.org.uk/art/artists/hilde-goldschmidt-1185,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
14423,"Hori, Fusao",Male,1897,"Ina, Nihon",http://www.tate.org.uk/art/artists/fusao-hori-14423,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
17121,"Kochergin, Nikolai",,1897,,http://www.tate.org.uk/art/artists/nikolai-kochergin-17121,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1705,"Nimptsch, Uli",Male,1897,"Charlottenburg, Deutschland",http://www.tate.org.uk/art/artists/uli-nimptsch-1705,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1820,"Reder, Bernard",Male,1897,,http://www.tate.org.uk/art/artists/bernard-reder-1820,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
14410,"Yagaki, Shikanosuke",Male,1897,"Kyoto, Nihon",http://www.tate.org.uk/art/artists/shikanosuke-yagaki-14410,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
739,"Benois, Nadia",Female,1896,"Sankt-Peterburg, Rossiya",http://www.tate.org.uk/art/artists/nadia-benois-739,http://www.tate.org.uk/art/images/work/N/N04/N04855_7.jpg
758,"Bissill, George",Male,1896,"Fairford, United Kingdom",http://www.tate.org.uk/art/artists/george-bissill-758,http://www.tate.org.uk/art/images/work/N/N05/N05341_7.jpg
1590,"Masson, André",Male,1896,"Haute-Corse, France",http://www.tate.org.uk/art/artists/andre-masson-1590,http://www.tate.org.uk/art/images/work/N/N05/N05646_7.jpg
1906,"Schneider, Gerard",Male,1896,,http://www.tate.org.uk/art/artists/gerard-schneider-1906,http://www.tate.org.uk/art/images/work/P/P08/P08174_7.jpg
16444,"Jeanneret, Pierre",Male,1896,"Genève, Schweiz",http://www.tate.org.uk/art/artists/pierre-jeanneret-16444,http://www.tate.org.uk/art/images/work/P/P80/P80180_7.jpg
894,"Charoux, Siegfried",Male,1896,"Wien, Österreich",http://www.tate.org.uk/art/artists/siegfried-charoux-894,http://www.tate.org.uk/art/images/work/T/T00/T00597_7.jpg
660,"Ardon, Mordecai",Male,1896,"Tuchów, Polska",http://www.tate.org.uk/art/artists/mordecai-ardon-660,http://www.tate.org.uk/art/images/work/T/T00/T00608_7.jpg
952,"Coxon, Raymond",Male,1896,"Hanley, United Kingdom",http://www.tate.org.uk/art/artists/raymond-coxon-952,http://www.tate.org.uk/art/images/work/T/T01/T01062_7.jpg
862,"Carline, Richard",Male,1896,"Oxford, United Kingdom",http://www.tate.org.uk/art/artists/richard-carline-862,http://www.tate.org.uk/art/images/work/T/T02/T02028_7.jpg
807,"Breton, André",Male,1896,"Normandie, France",http://www.tate.org.uk/art/artists/andre-breton-807,http://www.tate.org.uk/art/images/work/T/T12/T12005_7.jpg
5257,"Siqueiros, David Alfaro",Male,1896,"Chihuahua, México",http://www.tate.org.uk/art/artists/david-alfaro-siqueiros-5257,http://www.tate.org.uk/art/images/work/T/T14/T14771_7.jpg
929,"Colla, Ettore",Male,1896,"Parma, Italia",http://www.tate.org.uk/art/artists/ettore-colla-929,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
5739,"Strakhov-Braslavsky, Adolf",,1896,,http://www.tate.org.uk/art/artists/adolf-strakhov-braslavsky-5739,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1500,"Lewis, A. Neville",Male,1895,"Cape Town, South Africa",http://www.tate.org.uk/art/artists/a-neville-lewis-1500,http://www.tate.org.uk/art/images/work/N/N03/N03841_7.jpg
1189,"Gordine, Dora",Female,1895,"Sankt-Peterburg, Rossiya",http://www.tate.org.uk/art/artists/dora-gordine-1189,http://www.tate.org.uk/art/images/work/N/N04/N04695_7.jpg
1778,"Pitchforth, Roland Vivian",Male,1895,"Wakefield, United Kingdom",http://www.tate.org.uk/art/artists/roland-vivian-pitchforth-1778,http://www.tate.org.uk/art/images/work/N/N05/N05721_7.jpg
2098,"Velde, Bram van",Male,1895,,http://www.tate.org.uk/art/artists/bram-van-velde-2098,http://www.tate.org.uk/art/images/work/P/P03/P03253_7.jpg
677,"Austin, Robert",Male,1895,"Leicester, United Kingdom",http://www.tate.org.uk/art/artists/robert-austin-677,http://www.tate.org.uk/art/images/work/P/P07/P07001_7.jpg
630,"Adler, Jankel",Male,1895,"Tuszyn, Polska",http://www.tate.org.uk/art/artists/jankel-adler-630,http://www.tate.org.uk/art/images/work/T/T00/T00372_7.jpg
1649,"Moholy-Nagy, László",Male,1895,Magyarország,http://www.tate.org.uk/art/artists/laszlo-moholy-nagy-1649,http://www.tate.org.uk/art/images/work/T/T00/T00432_7.jpg
1855,"Roberts, William",Male,1895,"London, United Kingdom",http://www.tate.org.uk/art/artists/william-roberts-1855,http://www.tate.org.uk/art/images/work/T/T00/T00528_7.jpg
1821,"Redpath, Anne",Female,1895,"Galashiels, United Kingdom",http://www.tate.org.uk/art/artists/anne-redpath-1821,http://www.tate.org.uk/art/images/work/T/T00/T00770_7.jpg
1370,"Jones, David",Male,1895,"Kent, United Kingdom",http://www.tate.org.uk/art/artists/david-jones-1370,http://www.tate.org.uk/art/images/work/T/T02/T02013_7.jpg
8147,"Eluard, Paul",Male,1895,"Saint Denis-de-l'Hôtel, France",http://www.tate.org.uk/art/artists/paul-eluard-8147,http://www.tate.org.uk/art/images/work/T/T12/T12005_7.jpg
989,"Dehn, Adolf",Male,1895,"Waterville, United States",http://www.tate.org.uk/art/artists/adolf-dehn-989,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
5677,"Klucis, Gustav",Male,1895,,http://www.tate.org.uk/art/artists/gustav-klucis-5677,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
9075,"Lange, Dorothea",Female,1895,"Hoboken, United States",http://www.tate.org.uk/art/artists/dorothea-lange-9075,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
8802,"Pleydell-Bouverie, Katherine",Female,1895,,http://www.tate.org.uk/art/artists/katherine-pleydell-bouverie-8802,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1822,"Reeve, Russell",Male,1895,"Hethersett, United Kingdom",http://www.tate.org.uk/art/artists/russell-reeve-1822,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2009,"Studin, Marin",Male,1895,,http://www.tate.org.uk/art/artists/marin-studin-2009,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
11740,"Yalenti, José",,1895,,http://www.tate.org.uk/art/artists/jose-yalenti-11740,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
2331,"Schad, Christian",Male,1894,"Miesbach, Deutschland",http://www.tate.org.uk/art/artists/christian-schad-2331,http://www.tate.org.uk/art/images/work/L/L01/L01710_7.jpg
1226,"Guevara, Alvaro",Male,1894,"Valparaíso, Chile",http://www.tate.org.uk/art/artists/alvaro-guevara-1226,http://www.tate.org.uk/art/images/work/N/N03/N03509_7.jpg
2036,"Thomson, Alfred R.",Male,1894,"Bangalore, Bharat",http://www.tate.org.uk/art/artists/alfred-r-thomson-2036,http://www.tate.org.uk/art/images/work/N/N05/N05107_7.jpg
1042,"Dunlop, Ronald Ossory",Male,1894,"London, United Kingdom",http://www.tate.org.uk/art/artists/ronald-ossory-dunlop-1042,http://www.tate.org.uk/art/images/work/N/N05/N05336_7.jpg
1682,"Murray, Charles",Male,1894,"Aberdeen, United Kingdom",http://www.tate.org.uk/art/artists/charles-murray-1682,http://www.tate.org.uk/art/images/work/N/N05/N05370_7.jpg
1556,"De Maistre, Roy",Male,1894,"Bowral, Australia",http://www.tate.org.uk/art/artists/roy-de-maistre-1556,http://www.tate.org.uk/art/images/work/N/N06/N06225_7.jpg
